1520,VI-CPS/RETAIL KEY ENTERED(DB),0.017811355,0.037313433,0,0
1520,MC-REG CONSM WFRAUD ADJ MC(DB),0.016971049,0.027363184,0.0005,0.22
1520,MC-REGULATED FRD ADJ COMM (DB),0.016965248,0.012437811,0.0005,0.22
1520,VI-US REG NON CPS COMM (DB),0.014321029,0.007462687,0.0005,0.22
1520,VI-SIGNATURE PREFERRED CRP STD,0.012487826,0.012437811,0.0295,0.1
1520,MC-BUS LEVEL 3 DATA RATE I,0.011033457,0.004975124,0.0286,0.1
1520,VI-EIRF NON CPS ALL OTHER (DB),0.010754777,0.002487562,0,0
1520,DSCVR PSL RTL RW,0.010237228,0.002487562,0.0171,0.1
1520,VI-US REGULATED NON-CPS (DB),0.010102495,0.007462687,0.0005,0.22
1520,VI-BUS ENH RETAIL,0.008786954,0.014925373,0,0
1520,VI-US SIG BUS RTL,0.008713018,0.004975124,0,0
1520,DSCVR KEY ENTRY PR,0.008533014,0.012437811,0,0
1520,VI-BUS CD STD NON CPS (DB),0.00778308,0.007462687,0.0295,0.1
1520,DSCVR COMML ELECT OTHER,0.007103499,0.004975124,0.023,0.1
1520,MC-BUS LEVEL 4 DATA RATE I,0.007080351,0.007462687,0.0296,0.1
1520,MC-CORP DATA RATE I (US) BUS,0.006216272,0.007462687,0.0265,0.1
1520,VI-BUS ENH STANDARD,0.005518719,0.007462687,0.0295,0.2
1520,VI-BUSINESS CARD RETAIL,0.005311984,0.007462687,0,0
1520,VI-INTREG STANDARD (US),0.004759173,0.002487562,0.0205,0
1520,DSCVR KEY ENTRY PP,0.004343713,0.007462687,0,0
1520,MC-HIGH VAL MERIT I,0.003986832,0.004975124,0.025,0.1
1520,MC-COM DATA RATE I FLT NFUEL,0.002855049,0.002487562,0.0265,0.1
1520,MC-CORP DATA RATE I (US) PUR,0.00253087,0.004975124,0.0265,0.1
1520,VI-BUSINESS CARD STD,0.002257479,0.002487562,0.0295,0.2
1520,VI-CORPORATE CARD RETAIL,0.001706205,0.002487562,0,0
1520,MC-DOMESTIC MERIT I (DB),0.000853102,0.002487562,0.016,0.15
1520,VI-CPS/RETAIL KEY ENTERED(PP),0.000409489,0.002487562,0,0
1520,VI-US REGULATED (DB),0.000261618,0.002487562,0.0005,0.21
1520,VI-FOREIGN CARD,0,0,0,0
4112,VI-CPS/ECOMM-BASIC (DB),0.230570506,0.264705882,0.018,0.1
4112,VI-CPS/ECOMM-BASIC (PP),0.16146394,0.088235294,0.0175,0.2
4112,VI-REG CONSUMER MQ (DB),0.138643703,0.235294118,0.0005,0.22
4112,MC-WORLDCARD PUBLIC SECTOR,0.121420883,0.058823529,0,0
4112,VI-US REGULATED (DB),0.088697524,0.058823529,0.0005,0.21
4112,MC-PUBLIC SECTOR,0.079224973,0.058823529,0,0
4112,VI-CPS/RETAIL ALL OTHER (DB),0.074919268,0.029411765,0.008,0.15
4112,VI-CPS/ECOMM-BASIC,0.03444564,0.058823529,0.018,0.1
4112,MC-EMERGING MARKETS (DB),0.03444564,0.058823529,0,0
4112,VI-CPS/REWARDS 2,0.018945102,0.058823529,0.0165,0.1
4112,MC-BUS LEVEL 2 DATA RATE II,0.01722282,0.029411765,0,0
4119,VI-CPS/RETAIL KEY ENTERED(DB),0.226874504,0.226867718,0,0
4119,VI-REG CONSUMER MQ (DB),0.22079415,0.27840987,0.0005,0.22
4119,VI-CPS/REWARDS 2,0.113308988,0.095407814,0.0165,0.1
4119,VI-CPS/RETAIL KEY ENTERED,0.061715713,0.050856751,0.018,0.1
4119,MC-REG CONSM WFRAUD ADJ MC(DB),0.03362173,0.038793694,0.0005,0.22
4119,MC-DOMESTIC MERIT I PREPAID,0.033242869,0.017957505,0.0176,0.2
4119,VI-CPS CNP (DB),0.032769701,0.048252228,0,0
4119,VI-CPS/ECOMM-BASIC (DB),0.030992552,0.031254284,0.018,0.1
4119,VI-CPS/RETAIL KEY ENTERED(PP),0.030258596,0.038793694,0,0
4119,MC-WORLDCARD MERIT I,0.017236879,0.015215901,0.0205,0.1
4119,DSCVR KEY ENTRY RW,0.015410656,0.013570939,0,0
4119,MC-MERIT I ELECTRONIC COMMERCE,0.01190961,0.011925977,0.0189,0.1
4119,VI-EIRF NON CPS ALL OTHER,0.011846961,0.005757368,0.023,0.1
4119,VI-US REGULATED NON-CPS (DB),0.01165066,0.011788897,0.0005,0.22
4119,VI-US REGULATED COMM (DB),0.010508357,0.006168609,0.0005,0.22
4119,VI-SIGNATURE PREFERRED B2B,0.010370529,0.00712817,0.021,0.1
4119,MC-ENHANCED MERIT I,0.010318321,0.011788897,0.0204,0.1
4119,VI-EIRF NON CPS ALL OTHER (DB),0.010073989,0.010555175,0,0
4119,VI-US BUS ENH B2B,0.009520588,0.001782042,0.0225,0.1
4119,MC-MERIT I ECOMM (DB),0.008699884,0.009321453,0.016,0.15
4119,VI-CPS/ECOMM-BASIC,0.008184072,0.006716929,0.018,0.1
4119,VI-BUSINESS CARD B2B,0.007147228,0.001370802,0.021,0.1
4119,VI-CPS CARD NOT PRESENT,0.007100241,0.008498972,0,0
4119,VI-CORPORATE CARD STD,0.005680193,0.001919123,0,0
4119,VI-EIRF NON CPS ALL OTHER (PP),0.005469274,0.003975326,0,0
4119,VI-CPS/ECOMM-BASIC (PP),0.004687412,0.007676491,0.0175,0.2
4119,VI-PURCHASING CARD B2B,0.00437709,0.001096642,0.024,0.1
4119,DSCVR COMML ELECT OTHER,0.003424822,0.002741604,0.023,0.1
4119,MC-WORLD ELITE MERIT I,0.003374703,0.001233722,0.025,0.1
4119,MC-CORP DATA RATE I (US) CORP,0.00334129,0.001644962,0.0265,0
4119,DSCVR MID SUB LVL RW,0.003028044,0.005209047,0,0
4119,MC-CORP DATA RATE I (US) PUR,0.002990454,0.002193283,0.0265,0.1
4119,VI-SIGNATURE PREFERRED CRP STD,0.002794154,0.000548321,0.0295,0.1
4119,VI-BUSINESS CARD CNP,0.002443318,0.000959561,0.0225,0.1
4119,MC-CORP DATA RATE I (US) BUS,0.002274165,0.004249486,0.0265,0.1
4119,VI-INTREG STANDARD (US),0.002079953,0.000411241,0.0205,0
4119,VI-SIGNATURE PREFERRED RETAIL,0.002019392,0.001507882,0.021,0.1
4119,VI-PURCHASING CARD CNP,0.001900359,0.00013708,0.0265,0.1
4119,VI-BUSINESS CARD RETAIL,0.001879476,0.000548321,0,0
4119,DSCVR KEY ENTRY PR,0.001670645,0.001233722,0,0
4119,DSCVR KEY ENTRY PP,0.001401671,0.001096642,0,0
4119,DSCVR PSL CNP/ECOM RW,0.001378282,0.001233722,0.0197,0.1
4119,VI-PURCHASING CARD STD,0.00129475,0.000548321,0,0
4119,VI-BUSINESS CARD CP (DB),0.001194511,0.001370802,0,0
4119,VI-CPS CNP (PP),0.001094272,0.002741604,0,0
4119,DSCVR PSL CNP/ECOM PR,0.001044153,0.001096642,0.02,0.1
4119,VI-BUSINESS CARD CNP (DB),0.000835322,0.000548321,0.0245,0.1
4119,VI-INTREG COMML STD (US ACQ),0.000735084,0.001370802,0.0245,0
4119,DSCVR KYDENTRYPRE(PP),0.000568019,0.000822481,0,0
4119,VI-PURCHASING CARD RETAIL,0.00054296,0.00013708,0,0
4119,VI-US SIG BUS B2B,0.000471957,0.000411241,0.024,0.1
4119,MC-FOREIGN STANDARD PLUS,0.000459427,0.000411241,0.0245,0
4119,VI-SIGNATURE PREFERRED CNP,0.000396778,0.000548321,0.024,0.1
4119,MC-BUS LEVEL 2 DATA RATE I,0.000263127,0.00027416,0.0281,0.1
4119,MC-COM DATA RATE I FLT NFUEL,0.00025895,0.00027416,0.0265,0.1
4119,DSCVR KEY ENTRY CR,0.000208831,0.00013708,0,0
4119,MC-BUS LEVEL 3 DATA RATE I,0.000208831,0.00013708,0.0286,0.1
4119,VI-BUS ENH STANDARD,0.000200477,0.00013708,0.0295,0.2
4119,VI-BUS ENH CARD NOT PRESENT,0.000167064,0.000548321,0.0245,0.15
4119,VI-US REGULATED (DB),0.000116945,0.00027416,0.0005,0.21
4119,VI-BUS ENH RETAIL,0.000104415,0.00013708,0,0
4119,DSCVR CRDNOTPRSNTECMMR(PP),4.18E-05,0.00013708,0.0162,0.16
4119,DSCVR KEY ENTRY DB,2.09E-05,0.00013708,0,0
4119,MC-FOREIGN CARD,0,0,0,0
4119,VI-FOREIGN CARD,0,0,0,0
4121,VI-US REGULATED (DB),0.236743336,0.183673469,0.0005,0.21
4121,MC-WORLDCARD MERIT III,0.111218041,0.06122449,0.0177,0.1
4121,VI-CPS/REWARDS 1,0.108330927,0.06122449,0.0195,0.1
4121,VI-US REGULATED NON-CPS (DB),0.085586886,0.142857143,0.0005,0.22
4121,MC-DOMESTIC MERIT III (DB),0.081320373,0.06122449,0.0105,0.15
4121,MC-REG INCENT FRF ADJ POS (DB),0.053251211,0.081632653,0.0005,0.22
4121,VI-CPS/RETAIL ALL OTHER (DB),0.053219132,0.081632653,0.008,0.15
4121,VI-BUSINESS CARD RETAIL,0.035286947,0.020408163,0,0
4121,VI-CORPORATE CARD RETAIL,0.031726173,0.040816327,0,0
4121,DSCVR KEY ENTRY RW,0.028871138,0.020408163,0,0
4121,MC-WORLD ELITE MERIT III,0.027427582,0.020408163,0.022,0.1
4121,DSCVR PSL RTL RW,0.021011773,0.020408163,0.0171,0.1
4121,MC-CORP DATA RATE I (US) CORP,0.019247426,0.020408163,0.0265,0
4121,VI-EIRF NON CPS ALL OTHER (DB),0.019247426,0.040816327,0,0
4121,MC-DOMESTIC MERIT I (DB),0.018605845,0.020408163,0.016,0.15
4121,MC-CORP DATA RATE I (US) BUS,0.018124659,0.020408163,0.0265,0.1
4121,MC-WORLDCARD MERIT I,0.016135759,0.020408163,0.0205,0.1
4121,MC-ENHANCED CONVENIENCE PURCH,0.012831617,0.020408163,0,0
4121,VI-CPS SMALL TICKET (DB),0.008982132,0.020408163,0.0155,0.04
4121,VI-CPS SMALL TICKET (PP),0.006415809,0.020408163,0,0
4121,MC-DOMESTIC MERIT I,0.006415809,0.020408163,0.0189,0.1
5231,VI-CPS/REWARDS 1,0.201623172,0.186666667,0.0195,0.1
5231,VI-US REGULATED (DB),0.124564565,0.136,0.0005,0.21
5231,VI-CPS/RETAIL ALL OTHER (DB),0.096973697,0.122666667,0.008,0.15
5231,MC-COM DATA RATE I FLT NFUEL,0.066882391,0.008,0.0265,0.1
5231,VI-US REGULATED COMM (DB),0.05568206,0.04,0.0005,0.22
5231,VI-BUSINESS CARD RETAIL,0.054486998,0.010666667,0,0
5231,VI-SIGNATURE PREFERRED RETAIL,0.05170178,0.048,0.021,0.1
5231,MC-WORLDCARD MERIT III,0.051154125,0.072,0.0177,0.1
5231,VI-CPS/RETAIL ALL OTHER,0.037973629,0.037333333,0.0151,0.1
5231,MC-REGULATED FRD ADJ COMM (DB),0.032436444,0.042666667,0.0005,0.22
5231,VI-SIGNATURE PREFERRED CRP STD,0.028578995,0.008,0.0295,0.1
